,Unnamed: 0,Date,Matchup,Bookmaker,Team,Moneyline Odds,Estimated Win Percentage,TEAM_NAME,GAME_DATE,Model Win Prob,WL,Difference,Would have profitted
841,872,2023-12-26,Detroit Pistons vs Brooklyn Nets,draftkings,Brooklyn Nets,-258,0.7206703910614525,Brooklyn Nets,2023-12-26,0.51585364,1,-0.20481675106145247,False
1714,1775,2024-03-01,Philadelphia 76ers vs Charlotte Hornets,draftkings,Philadelphia 76ers,-650,0.8666666666666667,Philadelphia 76ers,2024-03-01,0.66211,1,-0.20455666666666672,False
105,109,2023-11-01,Detroit Pistons vs Portland Trail Blazers,draftkings,Portland Trail Blazers,140,0.4166666666666667,Portland Trail Blazers,2023-11-01,0.21231458,1,-0.20435208666666668,False
87,90,2023-10-30,Memphis Grizzlies vs Dallas Mavericks,draftkings,Dallas Mavericks,-142,0.5867768595041323,Dallas Mavericks,2023-10-30,0.7903845,1,0.20360764049586777,True
544,563,2023-12-02,Brooklyn Nets vs Orlando Magic,draftkings,Orlando Magic,120,0.4545454545454545,Orlando Magic,2023-12-02,0.6581316,0,0.20358614545454556,False
1493,1547,2024-02-09,Toronto Raptors vs Houston Rockets,draftkings,Toronto Raptors,-135,0.574468085106383,Toronto Raptors,2024-02-09,0.3710394,1,-0.203428685106383,False
737,765,2023-12-18,Miami Heat vs Minnesota Timberwolves,draftkings,Minnesota Timberwolves,-115,0.5348837209302325,Minnesota Timberwolves,2023-12-18,0.7382951,1,0.20341137906976747,True
978,1013,2024-01-03,Sacramento Kings vs Orlando Magic,draftkings,Sacramento Kings,-198,0.6644295302013423,Sacramento Kings,2024-01-03,0.46107724,1,-0.20335229020134232,False
913,946,2023-12-30,Minnesota Timberwolves vs Los Angeles Lakers,draftkings,Los Angeles Lakers,142,0.4132231404958678,Los Angeles Lakers,2023-12-30,0.6165424,0,0.20331925950413227,False
2005,2077,2024-03-21,Dallas Mavericks vs Utah Jazz,draftkings,Utah Jazz,650,0.1333333333333333,Utah Jazz,2024-03-21,0.33660743,0,0.20327409666666668,False
477,492,2023-11-27,Philadelphia 76ers vs Los Angeles Lakers,draftkings,Los Angeles Lakers,160,0.3846153846153846,Los Angeles Lakers,2023-11-27,0.5875701,0,0.2029547153846154,False
1358,1407,2024-01-31,Charlotte Hornets vs Chicago Bulls,draftkings,Chicago Bulls,-162,0.6183206106870229,Chicago Bulls,2024-01-31,0.41554582,1,-0.20277479068702292,False
2278,2360,2024-04-09,Minnesota Timberwolves vs Washington Wizards,draftkings,Minnesota Timberwolves,-1600,0.9411764705882352,Minnesota Timberwolves,2024-04-09,0.738415,1,-0.20276147058823513,False
823,854,2023-12-23,Oklahoma City Thunder vs Los Angeles Lakers,draftkings,Los Angeles Lakers,145,0.4081632653061224,Los Angeles Lakers,2023-12-23,0.61083937,1,0.2026761046938776,True
2087,2163,2024-03-27,Chicago Bulls vs Indiana Pacers,draftkings,Indiana Pacers,-142,0.5867768595041323,Indiana Pacers,2024-03-27,0.38425598,0,-0.20252087950413228,True
1131,1172,2024-01-15,Dallas Mavericks vs New Orleans Pelicans,draftkings,Dallas Mavericks,142,0.4132231404958678,Dallas Mavericks,2024-01-15,0.6157189,1,0.20249575950413218,True
1282,1328,2024-01-26,Charlotte Hornets vs Houston Rockets,draftkings,Charlotte Hornets,180,0.3571428571428571,Charlotte Hornets,2024-01-26,0.1548336,0,-0.2023092571428571,True
1649,1708,2024-02-25,Houston Rockets vs Oklahoma City Thunder,draftkings,Houston Rockets,195,0.3389830508474576,Houston Rockets,2024-02-25,0.5410192,0,0.20203614915254242,False
519,536,2023-11-30,San Antonio Spurs vs Atlanta Hawks,draftkings,Atlanta Hawks,-305,0.7530864197530864,Atlanta Hawks,2023-11-30,0.5511314,1,-0.20195501975308638,False
138,143,2023-11-03,Indiana Pacers vs Cleveland Cavaliers,draftkings,Indiana Pacers,124,0.4464285714285714,Indiana Pacers,2023-11-03,0.24451087,1,-0.2019177014285714,False
1008,1044,2024-01-05,Sacramento Kings vs Toronto Raptors,draftkings,Sacramento Kings,-205,0.6721311475409836,Sacramento Kings,2024-01-05,0.4703457,1,-0.2017854475409836,False
1512,1567,2024-02-10,Atlanta Hawks vs Houston Rockets,draftkings,Houston Rockets,164,0.3787878787878788,Houston Rockets,2024-02-10,0.5802969,0,0.20150902121212122,False
1637,1696,2024-02-25,Phoenix Suns vs Los Angeles Lakers,draftkings,Los Angeles Lakers,145,0.4081632653061224,Los Angeles Lakers,2024-02-25,0.609663,0,0.20149973469387755,False
2006,2078,2024-03-21,Denver Nuggets vs New York Knicks,draftkings,Denver Nuggets,-410,0.803921568627451,Denver Nuggets,2024-03-21,0.6026654,1,-0.201256168627451,False
2283,2365,2024-04-09,Utah Jazz vs Denver Nuggets,draftkings,Utah Jazz,850,0.1052631578947368,Utah Jazz,2024-04-09,0.30645478,0,0.2011916221052632,False
351,362,2023-11-18,Milwaukee Bucks vs Dallas Mavericks,draftkings,Dallas Mavericks,120,0.4545454545454545,Dallas Mavericks,2023-11-18,0.6555927,0,0.20104724545454555,False
516,533,2023-11-30,New York Knicks vs Detroit Pistons,draftkings,New York Knicks,-850,0.8947368421052632,New York Knicks,2023-11-30,0.69373095,1,-0.2010058921052632,False
1973,2044,2024-03-19,Washington Wizards vs Houston Rockets,draftkings,Houston Rockets,-395,0.797979797979798,Houston Rockets,2024-03-19,0.5970189,1,-0.200960897979798,False
1791,1856,2024-03-06,Utah Jazz vs Chicago Bulls,draftkings,Chicago Bulls,-180,0.6428571428571429,Chicago Bulls,2024-03-06,0.44207525,1,-0.20078189285714293,False
1767,1831,2024-03-05,Charlotte Hornets vs Orlando Magic,draftkings,Orlando Magic,-355,0.7802197802197802,Orlando Magic,2024-03-05,0.5798389,1,-0.20038088021978018,False
1758,1822,2024-03-04,Minnesota Timberwolves vs Portland Trail Blazers,draftkings,Minnesota Timberwolves,-1350,0.9310344827586208,Minnesota Timberwolves,2024-03-04,0.73123264,1,-0.19980184275862078,False
1694,1754,2024-02-28,Denver Nuggets vs Sacramento Kings,draftkings,Denver Nuggets,-345,0.7752808988764045,Denver Nuggets,2024-02-28,0.575595,1,-0.19968589887640453,False
1822,1887,2024-03-08,Memphis Grizzlies vs Atlanta Hawks,draftkings,Memphis Grizzlies,124,0.4464285714285714,Memphis Grizzlies,2024-03-08,0.2469272,0,-0.19950137142857138,True
2089,2165,2024-03-27,Minnesota Timberwolves vs Detroit Pistons,draftkings,Minnesota Timberwolves,-1350,0.9310344827586208,Minnesota Timberwolves,2024-03-27,0.7315409,1,-0.19949358275862072,False
2363,2448,2024-04-14,Golden State Warriors vs Utah Jazz,draftkings,Golden State Warriors,-340,0.7727272727272727,Golden State Warriors,2024-04-14,0.5735003,1,-0.19922697272727274,False
1405,1456,2024-02-03,Atlanta Hawks vs Golden State Warriors,draftkings,Atlanta Hawks,-142,0.5867768595041323,Atlanta Hawks,2024-02-03,0.38756514,1,-0.1992117195041323,False
2167,2245,2024-04-02,Miami Heat vs New York Knicks,draftkings,New York Knicks,124,0.4464285714285714,New York Knicks,2024-04-02,0.64556015,0,0.1991315785714286,False
1940,2010,2024-03-16,Sacramento Kings vs New York Knicks,draftkings,New York Knicks,130,0.4347826086956521,New York Knicks,2024-03-16,0.6338558,1,0.19907319130434786,True
1164,1206,2024-01-17,Cleveland Cavaliers vs Milwaukee Bucks,draftkings,Cleveland Cavaliers,145,0.4081632653061224,Cleveland Cavaliers,2024-01-17,0.60716426,1,0.1990009946938776,True
1711,1772,2024-02-29,Los Angeles Lakers vs Washington Wizards,draftkings,Los Angeles Lakers,-425,0.8095238095238095,Los Angeles Lakers,2024-02-29,0.61070013,1,-0.19882367952380953,False
565,584,2023-12-04,Sacramento Kings vs New Orleans Pelicans,draftkings,New Orleans Pelicans,142,0.4132231404958678,New Orleans Pelicans,2023-12-04,0.6117787,1,0.19855555950413223,True
1012,1048,2024-01-06,Washington Wizards vs New York Knicks,draftkings,New York Knicks,-355,0.7802197802197802,New York Knicks,2024-01-06,0.581938,1,-0.19828178021978027,False
1617,1676,2024-02-23,New Orleans Pelicans vs Miami Heat,draftkings,Miami Heat,130,0.4347826086956521,Miami Heat,2024-02-23,0.6330193,1,0.19823669130434785,True
1818,1883,2024-03-08,Cleveland Cavaliers vs Minnesota Timberwolves,draftkings,Minnesota Timberwolves,-110,0.5238095238095238,Minnesota Timberwolves,2024-03-08,0.7220168,0,0.19820727619047618,False
870,902,2023-12-28,Boston Celtics vs Detroit Pistons,draftkings,Boston Celtics,-1450,0.935483870967742,Boston Celtics,2023-12-28,0.73746026,1,-0.19802361096774201,False
549,568,2023-12-02,Milwaukee Bucks vs Atlanta Hawks,draftkings,Atlanta Hawks,220,0.3125,Atlanta Hawks,2023-12-02,0.5103179,0,0.1978179,False
1885,1953,2024-03-13,Orlando Magic vs Brooklyn Nets,draftkings,Orlando Magic,-290,0.7435897435897436,Orlando Magic,2024-03-13,0.54586774,1,-0.19772200358974357,False
2038,2112,2024-03-24,Miami Heat vs Cleveland Cavaliers,draftkings,Cleveland Cavaliers,145,0.4081632653061224,Cleveland Cavaliers,2024-03-24,0.60574186,0,0.19757859469387756,False
2204,2283,2024-04-04,Houston Rockets vs Golden State Warriors,draftkings,Houston Rockets,150,0.4,Houston Rockets,2024-04-04,0.5975466,0,0.19754660000000002,False
784,813,2023-12-21,Chicago Bulls vs San Antonio Spurs,draftkings,San Antonio Spurs,154,0.3937007874015748,San Antonio Spurs,2023-12-21,0.19639032,0,-0.19731046740157482,True
1417,1468,2024-02-04,Washington Wizards vs Phoenix Suns,draftkings,Phoenix Suns,-625,0.8620689655172413,Phoenix Suns,2024-02-04,0.6647992,1,-0.1972697655172413,False
2160,2238,2024-04-01,New Orleans Pelicans vs Phoenix Suns,draftkings,New Orleans Pelicans,-105,0.5121951219512195,New Orleans Pelicans,2024-04-01,0.7094153,0,0.19722017804878045,False
150,155,2023-11-03,Portland Trail Blazers vs Memphis Grizzlies,draftkings,Portland Trail Blazers,124,0.4464285714285714,Portland Trail Blazers,2023-11-03,0.24921224,1,-0.1972163314285714,False
2312,2396,2024-04-11,Sacramento Kings vs New Orleans Pelicans,draftkings,New Orleans Pelicans,-105,0.5121951219512195,New Orleans Pelicans,2024-04-11,0.7093204,1,0.19712527804878044,True
1926,1996,2024-03-16,New Orleans Pelicans vs Portland Trail Blazers,draftkings,New Orleans Pelicans,-1000,0.9090909090909092,New Orleans Pelicans,2024-03-16,0.71205103,1,-0.19703987909090914,False
1905,1974,2024-03-14,Houston Rockets vs Washington Wizards,draftkings,Houston Rockets,-325,0.7647058823529411,Houston Rockets,2024-03-14,0.56767476,1,-0.19703112235294118,False
596,616,2023-12-08,Philadelphia 76ers vs Atlanta Hawks,draftkings,Atlanta Hawks,260,0.2777777777777778,Atlanta Hawks,2023-12-08,0.47456044,0,0.19678266222222218,False
1590,1647,2024-02-22,Toronto Raptors vs Brooklyn Nets,draftkings,Toronto Raptors,-130,0.5652173913043478,Toronto Raptors,2024-02-22,0.36864153,1,-0.1965758613043478,False
237,244,2023-11-10,Houston Rockets vs New Orleans Pelicans,draftkings,Houston Rockets,-130,0.5652173913043478,Houston Rockets,2023-11-10,0.7617291,1,0.19651170869565227,True
38,39,2023-10-27,Boston Celtics vs Miami Heat,draftkings,Miami Heat,250,0.2857142857142857,Miami Heat,2023-10-27,0.48207298,0,0.19635869428571429,False
220,227,2023-11-08,Memphis Grizzlies vs Miami Heat,draftkings,Miami Heat,-135,0.574468085106383,Miami Heat,2023-11-08,0.37813413,1,-0.19633395510638302,False
749,777,2023-12-18,Los Angeles Lakers vs New York Knicks,draftkings,New York Knicks,160,0.3846153846153846,New York Knicks,2023-12-18,0.580861,1,0.19624561538461538,True
1174,1218,2024-01-18,Toronto Raptors vs Chicago Bulls,draftkings,Chicago Bulls,-142,0.5867768595041323,Chicago Bulls,2024-01-18,0.39072502,1,-0.1960518395041323,False
1941,2011,2024-03-16,Sacramento Kings vs New York Knicks,draftkings,Sacramento Kings,-155,0.6078431372549019,Sacramento Kings,2024-03-16,0.41179857,0,-0.19604456725490194,True
1977,2048,2024-03-19,San Antonio Spurs vs Dallas Mavericks,draftkings,Dallas Mavericks,-355,0.7802197802197802,Dallas Mavericks,2024-03-19,0.5842232,1,-0.19599658021978017,False
507,523,2023-11-29,New Orleans Pelicans vs Philadelphia 76ers,draftkings,Philadelphia 76ers,-122,0.5495495495495496,Philadelphia 76ers,2023-11-29,0.74526197,0,0.19571242045045045,False
2229,2310,2024-04-06,Los Angeles Lakers vs Cleveland Cavaliers,draftkings,Cleveland Cavaliers,170,0.3703703703703703,Cleveland Cavaliers,2024-04-06,0.56589556,0,0.19552518962962967,False
1025,1061,2024-01-07,Sacramento Kings vs New Orleans Pelicans,draftkings,Sacramento Kings,-148,0.5967741935483871,Sacramento Kings,2024-01-07,0.4013022,0,-0.19547199354838712,True
1744,1807,2024-03-03,Minnesota Timberwolves vs Los Angeles Clippers,draftkings,Minnesota Timberwolves,-115,0.5348837209302325,Minnesota Timberwolves,2024-03-03,0.72998667,0,0.19510294906976744,False
560,579,2023-12-02,Sacramento Kings vs Denver Nuggets,draftkings,Sacramento Kings,-142,0.5867768595041323,Sacramento Kings,2023-12-02,0.39213,1,-0.1946468595041323,False
684,709,2023-12-14,Portland Trail Blazers vs Utah Jazz,draftkings,Utah Jazz,114,0.4672897196261682,Utah Jazz,2023-12-14,0.27293003,1,-0.19435968962616823,False
2321,2405,2024-04-12,New York Knicks vs Brooklyn Nets,draftkings,New York Knicks,-535,0.84251968503937,New York Knicks,2024-04-12,0.64824635,1,-0.19427333503937005,False
1490,1544,2024-02-09,Boston Celtics vs Washington Wizards,draftkings,Boston Celtics,-1800,0.9473684210526316,Boston Celtics,2024-02-09,0.75345397,1,-0.1939144510526316,False
571,590,2023-12-06,Cleveland Cavaliers vs Orlando Magic,draftkings,Cleveland Cavaliers,-185,0.6491228070175439,Cleveland Cavaliers,2023-12-06,0.45522505,1,-0.19389775701754386,False
923,956,2023-12-31,Oklahoma City Thunder vs Brooklyn Nets,draftkings,Brooklyn Nets,260,0.2777777777777778,Brooklyn Nets,2023-12-31,0.47163892,0,0.19386114222222223,False
1799,1864,2024-03-07,Detroit Pistons vs Brooklyn Nets,draftkings,Brooklyn Nets,-130,0.5652173913043478,Brooklyn Nets,2024-03-07,0.3716478,0,-0.1935695913043478,True
1162,1204,2024-01-17,Boston Celtics vs San Antonio Spurs,draftkings,Boston Celtics,-1600,0.9411764705882352,Boston Celtics,2024-01-17,0.74769783,1,-0.19347864058823516,False
1470,1524,2024-02-08,Indiana Pacers vs Golden State Warriors,draftkings,Golden State Warriors,205,0.3278688524590163,Golden State Warriors,2024-02-08,0.52128613,1,0.1934172775409837,True
2149,2227,2024-03-31,Sacramento Kings vs Utah Jazz,draftkings,Utah Jazz,675,0.1290322580645161,Utah Jazz,2024-03-31,0.32217124,0,0.19313898193548393,False
1340,1389,2024-01-29,San Antonio Spurs vs Washington Wizards,draftkings,Washington Wizards,150,0.4,Washington Wizards,2024-01-29,0.20707938,1,-0.19292062000000001,False
497,513,2023-11-28,Sacramento Kings vs Golden State Warriors,draftkings,Sacramento Kings,-148,0.5967741935483871,Sacramento Kings,2023-11-28,0.4041634,1,-0.19261079354838712,False
1696,1757,2024-02-28,Los Angeles Clippers vs Los Angeles Lakers,draftkings,Los Angeles Lakers,140,0.4166666666666667,Los Angeles Lakers,2024-02-28,0.6090613,1,0.19239463333333334,True
1098,1138,2024-01-12,Minnesota Timberwolves vs Portland Trail Blazers,draftkings,Minnesota Timberwolves,-750,0.8823529411764706,Minnesota Timberwolves,2024-01-12,0.69020164,1,-0.1921513011764706,False
1071,1109,2024-01-10,Golden State Warriors vs New Orleans Pelicans,draftkings,New Orleans Pelicans,-110,0.5238095238095238,New Orleans Pelicans,2024-01-10,0.7157552,1,0.1919456761904762,True
864,896,2023-12-27,Houston Rockets vs Phoenix Suns,draftkings,Houston Rockets,110,0.4761904761904761,Houston Rockets,2023-12-27,0.6680913,0,0.19190082380952395,False
1183,1227,2024-01-18,Minnesota Timberwolves vs Memphis Grizzlies,draftkings,Minnesota Timberwolves,-850,0.8947368421052632,Minnesota Timberwolves,2024-01-18,0.7028731,1,-0.19186374210526314,False
362,373,2023-11-19,Indiana Pacers vs Orlando Magic,draftkings,Orlando Magic,164,0.3787878787878788,Orlando Magic,2023-11-19,0.57062364,1,0.1918357612121212,True
1588,1645,2024-02-22,Cleveland Cavaliers vs Orlando Magic,draftkings,Orlando Magic,215,0.3174603174603174,Orlando Magic,2024-02-22,0.5091407,1,0.19168038253968261,True
693,719,2023-12-15,Toronto Raptors vs Atlanta Hawks,draftkings,Toronto Raptors,-135,0.574468085106383,Toronto Raptors,2023-12-15,0.3829413,0,-0.19152678510638305,True
486,502,2023-11-28,Boston Celtics vs Chicago Bulls,draftkings,Boston Celtics,-950,0.9047619047619048,Boston Celtics,2023-11-28,0.7133204,1,-0.1914415047619048,False
1535,1590,2024-02-12,Houston Rockets vs New York Knicks,draftkings,Houston Rockets,154,0.3937007874015748,Houston Rockets,2024-02-12,0.58508456,1,0.19138377259842515,True
485,501,2023-11-28,Cleveland Cavaliers vs Atlanta Hawks,draftkings,Cleveland Cavaliers,-205,0.6721311475409836,Cleveland Cavaliers,2023-11-28,0.4809791,1,-0.19115204754098358,False
808,838,2023-12-23,Los Angeles Clippers vs Boston Celtics,draftkings,Boston Celtics,-120,0.5454545454545454,Boston Celtics,2023-12-23,0.7364516,1,0.19099705454545457,True
1954,2024,2024-03-17,Los Angeles Clippers vs Atlanta Hawks,draftkings,Atlanta Hawks,360,0.217391304347826,Atlanta Hawks,2024-03-17,0.4081374,1,0.19074609565217399,True
107,111,2023-11-01,Toronto Raptors vs Milwaukee Bucks,draftkings,Toronto Raptors,170,0.3703703703703703,Toronto Raptors,2023-11-01,0.5610465,1,0.1906761296296297,True
1569,1625,2024-02-14,Memphis Grizzlies vs Houston Rockets,draftkings,Memphis Grizzlies,130,0.4347826086956521,Memphis Grizzlies,2024-02-14,0.24410824,1,-0.1906743686956521,False
977,1012,2024-01-03,Sacramento Kings vs Orlando Magic,draftkings,Orlando Magic,164,0.3787878787878788,Orlando Magic,2024-01-03,0.56944394,0,0.1906560612121212,False
1074,1113,2024-01-10,Los Angeles Clippers vs Toronto Raptors,draftkings,Toronto Raptors,350,0.2222222222222222,Toronto Raptors,2024-01-10,0.4120489,0,0.18982667777777779,False
1178,1222,2024-01-18,Utah Jazz vs Oklahoma City Thunder,draftkings,Oklahoma City Thunder,-148,0.5967741935483871,Oklahoma City Thunder,2024-01-18,0.7865748,1,0.1898006064516129,True
1951,2021,2024-03-17,Orlando Magic vs Toronto Raptors,draftkings,Toronto Raptors,550,0.1538461538461538,Toronto Raptors,2024-03-17,0.34360376,0,0.18975760615384618,False
586,605,2023-12-06,Houston Rockets vs Oklahoma City Thunder,draftkings,Oklahoma City Thunder,-135,0.574468085106383,Oklahoma City Thunder,2023-12-06,0.7640928,0,0.18962471489361699,False
88,91,2023-10-30,Memphis Grizzlies vs Dallas Mavericks,draftkings,Memphis Grizzlies,120,0.4545454545454545,Memphis Grizzlies,2023-10-30,0.2649772,0,-0.18956825454545445,True
1702,1763,2024-02-29,Brooklyn Nets vs Atlanta Hawks,draftkings,Brooklyn Nets,-125,0.5555555555555556,Brooklyn Nets,2024-02-29,0.36602545,1,-0.1895301055555556,False
1667,1727,2024-02-27,Cleveland Cavaliers vs Dallas Mavericks,draftkings,Dallas Mavericks,150,0.4,Dallas Mavericks,2024-02-27,0.5891191,0,0.18911909999999998,False
238,245,2023-11-10,Houston Rockets vs New Orleans Pelicans,draftkings,New Orleans Pelicans,110,0.4761904761904761,New Orleans Pelicans,2023-11-10,0.2870794,0,-0.18911107619047612,True
1146,1187,2024-01-15,Brooklyn Nets vs Miami Heat,draftkings,Miami Heat,114,0.4672897196261682,Miami Heat,2024-01-15,0.6562369,1,0.1889471803738318,True
1660,1720,2024-02-26,Memphis Grizzlies vs Brooklyn Nets,draftkings,Brooklyn Nets,-125,0.5555555555555556,Brooklyn Nets,2024-02-26,0.36664775,1,-0.18890780555555559,False
248,256,2023-11-11,Orlando Magic vs Milwaukee Bucks,draftkings,Milwaukee Bucks,-162,0.6183206106870229,Milwaukee Bucks,2023-11-11,0.42949852,0,-0.18882209068702294,True
1101,1141,2024-01-12,Utah Jazz vs Toronto Raptors,draftkings,Utah Jazz,-135,0.574468085106383,Utah Jazz,2024-01-12,0.38611192,1,-0.18835616510638303,False
1821,1886,2024-03-08,Memphis Grizzlies vs Atlanta Hawks,draftkings,Atlanta Hawks,-148,0.5967741935483871,Atlanta Hawks,2024-03-08,0.40854466,1,-0.18822953354838712,False
2191,2270,2024-04-03,Minnesota Timberwolves vs Toronto Raptors,draftkings,Minnesota Timberwolves,-1350,0.9310344827586208,Minnesota Timberwolves,2024-04-03,0.74354947,1,-0.18748501275862073,False
1442,1495,2024-02-05,New Orleans Pelicans vs Toronto Raptors,draftkings,Toronto Raptors,470,0.175438596491228,Toronto Raptors,2024-02-05,0.36288804,0,0.18744944350877202,False
1487,1541,2024-02-08,Los Angeles Lakers vs Denver Nuggets,draftkings,Los Angeles Lakers,140,0.4166666666666667,Los Angeles Lakers,2024-02-08,0.6039023,0,0.18723563333333332,False
